-- ============================================================================
-- Query 05: Storm Onset Detail — All ASH Samples 08:42 to 08:48
-- ============================================================================
-- Database: POST2P (DBID: 2771519206)
-- Snap Range: 233938 - 233941 (09-MAR-2026 08:00 to 09:30)
-- Purpose: Capture every ASH sample at the exact start of the mutex storm to identify the first holder
-- 
-- SQL Query:
--   SELECT sample_time, session_id, session_serial#, user_id,
--          sql_id, sql_opname, module, machine, program,
--          event, session_state,
--          blocking_session, blocking_session_serial#
--   FROM   dba_hist_active_sess_history
--   WHERE  dbid = 2771519206
--     AND  snap_id BETWEEN 233938 AND 233941
--     AND  sample_time BETWEEN
--          TO_TIMESTAMP('2026-03-09 08:42:00','YYYY-MM-DD HH24:MI:SS') AND
--          TO_TIMESTAMP('2026-03-09 08:48:00','YYYY-MM-DD HH24:MI:SS')
--   ORDER BY sample_time, session_id;
-- 
-- Notes: 7,108 rows — shows SID 3082 as first holder at 08:47:12
-- ============================================================================
SAMPLE_TIME,SESSION_ID,SESSION_SERIAL#,USER_ID,SQL_ID,SQL_OPNAME,MODULE,MACHINE,PROGRAM,EVENT,SESSION_STATE,BLOCKING_SESSION,BLOCKING_SESSION_SERIAL#
09-MAR-26 08.48.54.525000000 AM,6494,56615,267,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,3082,44313
09-MAR-26 08.48.54.525000000 AM,6500,23377,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,6578,20699,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,6582,53375,267,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,6591,51831,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,6596,17785,200,,,perl@drvl211 (TNS V1-V3),drvl211,perl@drvl211 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,6598,31817,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,6602,25953,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,6604,60621,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,6679,23471,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,6685,51307,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,6693,11619,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,6696,18775,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,6702,54883,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,6703,44095,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,6705,26678,267,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,3082,44313
09-MAR-26 08.48.54.525000000 AM,6707,33379,198,,,perl@drvl140 (TNS V1-V3),drvl140,perl@drvl140 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,6794,4373,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,6800,59769,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,6811,10273,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,6813,26078,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,6815,54859,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,6816,63377,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,6900,8111,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,6901,59569,563,,,zabbix_proxy: odbc poller #44 [got 0 values in 0,twvla659,zabbix_proxy: odbc poller #44 [got 0 values in 0,library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,6903,10913,267,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,3082,44313
09-MAR-26 08.48.54.525000000 AM,6905,25820,267,,,,drum711a.mtnirancell.ir,,library cache: mutex X,WAITING,,
09-MAR-26 08.48.54.525000000 AM,6906,34463,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,6908,39127,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,5311,44069,267,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,5321,28991,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,5324,38697,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,3082,44313
09-MAR-26 08.48.54.525000000 AM,5327,48166,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,5329,13263,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,5408,20597,563,,,zabbix_proxy: odbc poller #17 [got 0 values in 0,twvla659,zabbix_proxy: odbc poller #17 [got 0 values in 0,library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,5411,31521,267,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,5420,56311,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,5422,46461,198,,,,drvl140,magicrnt@drvl140 (TNS V1-V3),library cache: mutex X,WAITING,,
09-MAR-26 08.48.54.525000000 AM,5424,64247,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,5426,26081,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,3082,44313
09-MAR-26 08.48.54.525000000 AM,5427,58107,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,5431,41157,65,,,JDBC Thin Client,dru708a,JDBC Thin Client,library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,5435,32229,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,5441,10959,267,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,3082,44313
09-MAR-26 08.48.54.525000000 AM,5520,21114,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,5522,6049,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,5526,41577,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,3082,44313
09-MAR-26 08.48.54.525000000 AM,5531,6055,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,5532,19451,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,5534,55251,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,5539,28613,198,,,perl@drvl140 (TNS V1-V3),drvl140,perl@drvl140 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,5540,59789,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,5624,34189,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,5631,8395,267,,,,drum711a.mtnirancell.ir,,library cache: mutex X,WAITING,,
09-MAR-26 08.48.54.525000000 AM,5635,33943,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,3082,44313
09-MAR-26 08.48.54.525000000 AM,5639,22944,267,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,3082,44313
09-MAR-26 08.48.54.525000000 AM,5641,2531,267,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,5643,13285,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,3082,44313
09-MAR-26 08.48.54.525000000 AM,5644,16605,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,5647,46767,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,5649,39995,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,5653,52597,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,5725,33157,65,,,,drvl692.mtnirancell.ir,JDBC Thin Client,library cache: mutex X,WAITING,,
09-MAR-26 08.48.54.525000000 AM,5726,40237,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,5732,32757,267,,,,drum711a.mtnirancell.ir,,library cache: mutex X,WAITING,,
09-MAR-26 08.48.54.525000000 AM,5733,55657,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,5735,25219,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,5737,21820,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,3082,44313
09-MAR-26 08.48.54.525000000 AM,5738,31961,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,5754,43375,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,5756,8321,267,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,3082,44313
09-MAR-26 08.48.54.525000000 AM,5757,18065,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,5831,43757,198,,,perl@drvl140 (TNS V1-V3),drvl140,perl@drvl140 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,5835,37455,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,5842,7256,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,5847,20489,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,5855,23295,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,5856,53445,528,,,zabbix_proxy: poller #477 [got 0 values in 0.000,t1vl680,zabbix_proxy: poller #477 [got 0 values in 0.000,library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,5863,30715,267,,,,drum711a.mtnirancell.ir,,library cache: mutex X,WAITING,,
09-MAR-26 08.48.54.525000000 AM,5944,24486,489,,,JDBC Thin Client,drvl241.mtnirancell.ir,JDBC Thin Client,library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,5951,27334,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,5952,6813,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,5960,64231,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,5962,52773,563,,,zabbix_proxy: odbc poller #35 [got 0 values in 0,twvla659,zabbix_proxy: odbc poller #35 [got 0 values in 0,library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,5968,21145,267,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,3082,44313
09-MAR-26 08.48.54.525000000 AM,5969,55283,267,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,5970,38223,267,,,,drum711a.mtnirancell.ir,,library cache: mutex X,WAITING,,
09-MAR-26 08.48.54.525000000 AM,5971,38676,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,6053,4181,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,6055,48913,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,6060,12497,198,,,perl@drvl140 (TNS V1-V3),drvl140,perl@drvl140 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,6061,49874,267,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,3082,44313
09-MAR-26 08.48.54.525000000 AM,6067,46741,563,,,zabbix_proxy: odbc poller #60 [got 0 values in 0,twvla659,zabbix_proxy: odbc poller #60 [got 0 values in 0,library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,4596,37553,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,4666,26849,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,4668,13369,198,,,perl@drvl140 (TNS V1-V3),drvl140,perl@drvl140 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,4670,52673,267,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,4675,64873,65,,,JDBC Thin Client,drvl679.mtnirancell.ir,JDBC Thin Client,library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,4676,63422,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,4678,43757,267,,,,drvl282.mtnirancell.ir,JDBC Thin Client,library cache: mutex X,WAITING,,
09-MAR-26 08.48.54.525000000 AM,4689,36579,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,4691,59245,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,4697,41741,267,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,3082,44313
09-MAR-26 08.48.54.525000000 AM,4771,42391,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,4773,62867,267,,,sqlplus@drvl140 (TNS V1-V3),drvl140,sqlplus@drvl140 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,4776,14861,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,3082,44313
09-MAR-26 08.48.54.525000000 AM,4779,37301,198,,,perl@drvl140 (TNS V1-V3),drvl140,perl@drvl140 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,4787,39775,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,4793,22565,0,,,,dru104a,oracle@dru104a (NSA3),,ON CPU,,
09-MAR-26 08.48.54.525000000 AM,4796,20447,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,4798,57673,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,4801,27703,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,4805,21432,267,,,,drum711a.mtnirancell.ir,,library cache: mutex X,WAITING,,
09-MAR-26 08.48.54.525000000 AM,4879,50467,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,3082,44313
09-MAR-26 08.48.54.525000000 AM,4891,35655,267,,,,drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,,
09-MAR-26 08.48.54.525000000 AM,4894,25755,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,4897,51727,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,4899,16575,267,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,4905,20013,267,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,3082,44313
09-MAR-26 08.48.54.525000000 AM,4907,63673,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,4909,39737,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,4910,28291,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,4911,14501,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,4987,59685,198,,,perl@drvl140 (TNS V1-V3),drvl140,perl@drvl140 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,4989,45185,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,4994,9197,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,3082,44313
09-MAR-26 08.48.54.525000000 AM,4995,8370,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,4996,3415,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,4998,541,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,5003,64464,65,,,JDBC Thin Client,drvl677.mtnirancell.ir,JDBC Thin Client,library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,5011,41327,198,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,5017,41725,267,,,JDBC Thin Client,drvl282.mtnirancell.ir,JDBC Thin Client,library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,5096,43775,267,,,,dru841b,oracle@dru841b (TNS V1-V3),library cache: mutex X,WAITING,,
09-MAR-26 08.48.54.525000000 AM,5097,20979,267,,,sqlplus@drvl1078 (TNS V1-V3),drvl1078,sqlplus@drvl1078 (TNS V1-V3),library cache: mutex X,WAITING,3082,44313
09-MAR-26 08.48.54.525000000 AM,5100,8437,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,5104,36783,267,,,,drum711a.mtnirancell.ir,,library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,5107,16529,563,,,zabbix_proxy: odbc poller #10 [got 0 values in 0,twvla659,zabbix_proxy: odbc poller #10 [got 0 values in 0,library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,5110,45965,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,3082,44313
09-MAR-26 08.48.54.525000000 AM,5112,17169,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,322,45335
09-MAR-26 08.48.54.525000000 AM,5114,39611,267,,,sqlplus@drvl141 (TNS V1-V3),drvl141,sqlplus@drvl141 (TNS V1-V3),library cache: mutex X,WAITING,3082,44313
